sch_state,consulate_country,consulate_city,applications,uniform_visas_issued,mevs_issued,mevs_share,rejected,rejection_rate,decisions
Poland,RUSSIAN FEDERATION,IRKUTSK,,,652,24.90%,13.0,,
Poland,RUSSIAN FEDERATION,KALININGRAD,,,"70,942",88.80%,565.0,,
Poland,RUSSIAN FEDERATION,MOSCOW,,,"21,872",56.20%,,,
Poland,RUSSIAN FEDERATION,ST. PETERSBURG,,,524,28.20%,74.0,,
Poland,SAUDI ARABIA,RIYADH,,,"1,277",83.50%,163.0,,
Poland,SENEGAL,DAKAR,443.0,208.0,70,33.70%,235.0,0.5304740406320542,443.0
Poland,SERBIA,BELGRADE,114.0,98.0,68,69.40%,16.0,0.14035087719298245,114.0
Poland,SINGAPORE,SINGAPORE,423.0,403.0,214,53.10%,20.0,0.04728132387706856,423.0
Poland,SOUTH AFRICA,PRETORIA,,,"1,559",73.90%,73.0,,
Poland,SOUTH KOREA,SEOUL,116.0,97.0,6,6.20%,19.0,0.16379310344827586,116.0
Poland,SWEDEN,STOCKHOLM,8.0,8.0,8,100.00%,0.0,0.0,8.0
Poland,SWITZERLAND,BERN,4.0,4.0,4,100.00%,0.0,0.0,4.0
Poland,SYRIA,DAMASCUS,293.0,141.0,36,25.50%,152.0,0.5187713310580204,293.0
Poland,TAIWAN,TAIPEI,28.0,28.0,7,25.00%,0.0,0.0,28.0
Poland,TANZANIA,DAR ES SALAAM,342.0,259.0,10,3.90%,83.0,0.24269005847953215,342.0
Poland,THAILAND,BANGKOK,,,89,4.50%,60.0,,
Poland,TUNISIA,TUNIS,652.0,497.0,146,29.40%,155.0,0.23773006134969324,652.0
Poland,TURKEY,ANKARA,,,"2,622",99.60%,266.0,,
Poland,TURKEY,ISTANBUL,,,"4,454",79.70%,473.0,,
Poland,UKRAINE,KHARKIV,,,783,66.20%,178.0,,
Poland,UKRAINE,KYIV,,,"1,674",71.20%,116.0,,
Poland,UKRAINE,LUTSK,,,"5,959",84.90%,262.0,,
Poland,UKRAINE,LVIV,,,"8,911",87.20%,694.0,,
Poland,UKRAINE,ODESA,783.0,684.0,347,50.70%,99.0,0.12643678160919541,783.0
Poland,UKRAINE,VINNYTSYA,,,"1,335",78.00%,117.0,,
Poland,UNITED ARAB EMIRATES,ABU DHABI,,,478,35.00%,379.0,,
Poland,UNITED KINGDOM,LONDON,,,"1,802",78.80%,26.0,,
Poland,USA,"CHICAGO, IL",326.0,325.0,147,45.20%,1.0,0.003067484662576687,326.0
Poland,USA,"HOUSTON, TX",33.0,33.0,14,42.40%,0.0,0.0,33.0
Poland,USA,"LOS ANGELES, CA",800.0,799.0,245,30.70%,1.0,0.00125,800.0
Poland,USA,"NEW YORK, NY",691.0,662.0,183,27.60%,29.0,0.041968162083936326,691.0
Poland,USA,"WASHINGTON, DC",224.0,223.0,196,87.90%,1.0,0.004464285714285714,224.0
Poland,UZBEKISTAN,TASHKENT,,,608,30.00%,376.0,,
Poland,VENEZUELA,CARACAS,57.0,55.0,49,89.10%,2.0,0.03508771929824561,57.0
Poland,VIETNAM,HANOI,861.0,861.0,229,26.60%,0.0,0.0,861.0
Portugal,ALGERIA,ALGIERS,,,448,28.80%,774.0,,
Portugal,ANGOLA,BENGUELA,,,905,20.40%,658.0,,
Portugal,ANGOLA,LUANDA,,,"42,272",58.60%,,,
Portugal,ARGENTINA,BUENOS AIRES,20.0,18.0,3,16.70%,2.0,0.1,20.0
Portugal,AUSTRALIA,CANBERRA,19.0,17.0,6,35.30%,2.0,0.10526315789473684,19.0
Portugal,AUSTRALIA,SYDNEY,317.0,294.0,225,76.50%,23.0,0.07255520504731862,317.0
Portugal,AUSTRIA,VIENNA,1.0,1.0,1,100.00%,0.0,0.0,1.0
Portugal,BRAZIL,BELO HORIZONTE,82.0,22.0,2,9.10%,60.0,0.7317073170731707,82.0
Portugal,BRAZIL,BRASILIA,166.0,125.0,51,40.80%,41.0,0.2469879518072289,166.0
Portugal,BRAZIL,RIO DE JANEIRO,229.0,134.0,58,43.30%,95.0,0.4148471615720524,229.0
Portugal,BRAZIL,SALVADOR DE BAHIA,122.0,87.0,5,5.70%,35.0,0.28688524590163933,122.0
Portugal,BRAZIL,SAO PAULO,284.0,135.0,45,33.30%,149.0,0.5246478873239436,284.0
Portugal,BULGARIA,SOFIA,355.0,327.0,203,62.10%,28.0,0.07887323943661972,355.0
Portugal,CANADA,MONTREAL,162.0,160.0,9,5.60%,2.0,0.012345679012345678,162.0
Portugal,CANADA,OTTAWA,82.0,77.0,53,68.80%,5.0,0.06097560975609756,82.0
Portugal,CANADA,TORONTO,803.0,756.0,371,49.10%,47.0,0.058530510585305104,803.0
Portugal,CANADA,VANCOUVER,291.0,280.0,247,88.20%,11.0,0.037800687285223365,291.0
Portugal,CAPE VERDE,CIDADE DA PRAIA,,,"4,764",37.60%,,,
Portugal,CHINA,BEIJING,,,"4,176",34.70%,668.0,,
Portugal,CHINA,GUANGZHOU (CANTON),167.0,160.0,29,18.10%,7.0,0.041916167664670656,167.0
Portugal,CHINA,SHANGHAI,,,"3,003",21.10%,646.0,,
Portugal,COLOMBIA,BOGOTA,29.0,21.0,13,61.90%,8.0,0.27586206896551724,29.0
Portugal,CROATIA,ZAGREB,4.0,4.0,2,50.00%,0.0,0.0,4.0
Portugal,CUBA,HAVANA,631.0,566.0,75,13.30%,65.0,0.10301109350237718,631.0
Portugal,CYPRUS,NICOSIA,124.0,81.0,46,56.80%,43.0,0.3467741935483871,124.0
Portugal,EGYPT,CAIRO,,,543,25.10%,326.0,,
Portugal,FRANCE,MARSEILLE,1.0,1.0,1,100.00%,0.0,0.0,1.0
Portugal,FRANCE,PARIS,2.0,2.0,2,100.00%,0.0,0.0,2.0
Portugal,GERMANY,BERLIN,6.0,4.0,1,25.00%,2.0,0.3333333333333333,6.0
Portugal,GERMANY,STUTTGART,2.0,1.0,0,0,1.0,0.5,2.0
Portugal,GREECE,ATHENS,3.0,3.0,0,0,0.0,0.0,3.0
Portugal,GUINEA-BISSAU,BISSAU,,,"2,522",45.60%,,,
Portugal,HUNGARY,BUDAPEST,7.0,6.0,1,16.70%,1.0,0.14285714285714285,7.0
Portugal,INDIA,GOA,,,71,2.50%,333.0,,
Portugal,INDIA,NEW DELHI,,,"2,231",34.50%,,,
Portugal,INDONESIA,JAKARTA,,,"1,959",73.60%,254.0,,
Portugal,IRAN,TEHERAN,,,397,26.10%,617.0,,
Portugal,IRELAND,DUBLIN,655.0,641.0,422,65.80%,14.0,0.021374045801526718,655.0
Portugal,ISRAEL,TEL AVIV,339.0,324.0,90,27.80%,15.0,0.04424778761061947,339.0
Portugal,ITALY,ROME,2.0,2.0,1,50.00%,0.0,0.0,2.0
Portugal,JAPAN,TOKYO,114.0,113.0,0,0,1.0,0.008771929824561403,114.0
Portugal,MACAO S.A.R.,MACAO,557.0,541.0,61,11.30%,16.0,0.02872531418312388,557.0
Portugal,MEXICO,MEXICO CITY,48.0,45.0,45,100.00%,3.0,0.0625,48.0
Portugal,MOROCCO,RABAT,,,766,37.80%,762.0,,
Portugal,MOZAMBIQUE,BEIRA,,,204,11.60%,66.0,,
Portugal,MOZAMBIQUE,MAPUTO,,,"3,406",40.80%,562.0,,
Portugal,NETHERLANDS,THE HAGUE,1.0,1.0,0,0,0.0,0.0,1.0
Portugal,NIGERIA,ABUJA,,,61,4.60%,,,
Portugal,PAKISTAN,ISLAMABAD,,,78,6.00%,429.0,,
Portugal,PANAMA,PANAMA CITY,8.0,7.0,0,0,1.0,0.125,8.0
Portugal,PERU,LIMA,29.0,29.0,11,37.90%,0.0,0.0,29.0
Portugal,POLAND,WARSAW,1.0,1.0,0,0,0.0,0.0,1.0
Portugal,QATAR,DOHA,712.0,618.0,441,71.40%,94.0,0.13202247191011235,712.0
Portugal,ROMANIA,BUCHAREST,37.0,32.0,4,12.50%,5.0,0.13513513513513514,37.0
Portugal,RUSSIAN FEDERATION,MOSCOW,,,"17,718",69.90%,644.0,,
Portugal,SAO TOME AND PRINCIPE,SAO TOME ,,,264,9.00%,554.0,,
Portugal,SAUDI ARABIA,RIYADH,,,"4,951",84.30%,639.0,,
Portugal,SENEGAL,DAKAR,,,502,33.90%,,,
Portugal,SERBIA,BELGRADE,10.0,9.0,4,44.40%,1.0,0.1,10.0
Portugal,SOUTH AFRICA,CAPE TOWN,,,"1,696",47.30%,56.0,,
Portugal,SOUTH AFRICA,JOHANNESBURG,,,"6,336",98.70%,253.0,,
Portugal,SOUTH AFRICA,PRETORIA,11.0,10.0,2,20.00%,1.0,0.09090909090909091,11.0
Portugal,SOUTH KOREA,SEOUL,130.0,127.0,42,33.10%,3.0,0.023076923076923078,130.0
Portugal,SPAIN,BARCELONA,1.0,1.0,1,100.00%,0.0,0.0,1.0
Portugal,SPAIN,SEVILLA,3.0,2.0,1,50.00%,1.0,0.3333333333333333,3.0
Portugal,SWITZERLAND,BERN,1.0,1.0,0,0,0.0,0.0,1.0
Portugal,THAILAND,BANGKOK,,,905,57.20%,51.0,,
Portugal,TIMOR-LESTE,DILI,51.0,48.0,10,20.80%,3.0,0.058823529411764705,51.0
Portugal,TUNISIA,TUNIS,,,333,26.10%,167.0,,
Portugal,TURKEY,ANKARA,890.0,863.0,503,58.30%,27.0,0.030337078651685393,890.0
Portugal,UKRAINE,KYIV,621.0,483.0,267,55.30%,138.0,0.2222222222222222,621.0
Portugal,UNITED ARAB EMIRATES,ABU DHABI,,,984,51.50%,747.0,,
Portugal,UNITED KINGDOM,LONDON,,,"3,434",72.20%,29.0,,
Portugal,UNITED KINGDOM,MANCHESTER,,,890,49.10%,38.0,,
Portugal,USA,"BOSTON, MA",389.0,385.0,256,66.50%,4.0,0.010282776349614395,389.0
Portugal,USA,"NEW BEDFORD, MA",211.0,209.0,11,5.30%,2.0,0.009478672985781991,211.0
Portugal,USA,"NEW YORK, NY",573.0,562.0,192,34.20%,11.0,0.019197207678883072,573.0
Portugal,USA,"NEWARK, NJ",385.0,371.0,264,71.20%,14.0,0.03636363636363636,385.0
Portugal,USA,"SAN FRANCISCO, CA",990.0,969.0,641,66.20%,21.0,0.021212121212121213,990.0
Portugal,USA,"WASHINGTON, DC",986.0,969.0,336,34.70%,17.0,0.017241379310344827,986.0
Portugal,VENEZUELA,CARACAS,12.0,10.0,4,40.00%,2.0,0.16666666666666666,12.0
Portugal,VENEZUELA,VALENCIA,15.0,3.0,0,0,12.0,0.8,15.0
Portugal,ZIMBABWE,HARARE,372.0,357.0,122,34.20%,15.0,0.04032258064516129,372.0
Slovakia,ARGENTINA,BUENOS AIRES,1.0,1.0,1,100.00%,0.0,0.0,1.0
Slovakia,AUSTRALIA,CANBERRA,16.0,16.0,4,25.00%,0.0,0.0,16.0
Slovakia,BELARUS,MINSK,,,"1,874",47.40%,5.0,,
Slovakia,BOSNIA AND HERZEGOVINA,SARAJEVO,208.0,204.0,204,100.00%,4.0,0.019230769230769232,208.0
Slovakia,BULGARIA,SOFIA,36.0,37.0,25,67.60%,0.0,0.0,37.0
Slovakia,CANADA,OTTAWA,23.0,21.0,15,71.40%,2.0,0.08695652173913043,23.0
Slovakia,CHINA,BEIJING,,,139,9.20%,90.0,,
Slovakia,CHINA,SHANGHAI,382.0,367.0,34,9.30%,15.0,0.03926701570680628,382.0
Slovakia,CROATIA,ZAGREB,5.0,5.0,5,100.00%,0.0,0.0,5.0
Slovakia,CUBA,HAVANA,113.0,112.0,0,0,1.0,0.008849557522123894,113.0
Slovakia,CYPRUS,NICOSIA,969.0,948.0,902,95.10%,21.0,0.021671826625386997,969.0
Slovakia,CZECH REPUBLIC,PRAGUE,1.0,1.0,0,0,0.0,0.0,1.0
Slovakia,EGYPT,CAIRO,399.0,370.0,175,47.30%,29.0,0.07268170426065163,399.0
Slovakia,FRANCE,PARIS,2.0,2.0,2,100.00%,0.0,0.0,2.0
Slovakia,INDIA,NEW DELHI,569.0,527.0,175,33.20%,42.0,0.07381370826010544,569.0
Slovakia,INDONESIA,JAKARTA,285.0,284.0,107,37.70%,1.0,0.0035087719298245615,285.0
Slovakia,IRAN,TEHERAN,,800.0,57,7.10%,580.0,0.42028985507246375,1380.0
Slovakia,IRELAND,DUBLIN,39.0,39.0,8,20.50%,0.0,0.0,39.0
Slovakia,ISRAEL,TEL AVIV,112.0,111.0,101,91.00%,1.0,0.008928571428571428,112.0
Slovakia,JAPAN,TOKYO,13.0,13.0,3,23.10%,0.0,0.0,13.0
Slovakia,KAZAKHSTAN,ASTANA,551.0,543.0,195,35.90%,8.0,0.014519056261343012,551.0
Slovakia,KENYA,NAIROBI,130.0,109.0,20,18.30%,21.0,0.16153846153846155,130.0
Slovakia,KOSOVO,PRISTINA,45.0,8.0,8,100.00%,37.0,0.8222222222222222,45.0
Slovakia,KUWAIT,KUWAIT,818.0,805.0,802,99.60%,13.0,0.01589242053789731,818.0
Slovakia,LEBANON,BEIRUT,276.0,274.0,227,82.80%,2.0,0.007246376811594203,276.0
Slovakia,MEXICO,MEXICO CITY,4.0,4.0,1,25.00%,0.0,0.0,4.0
Slovakia,NORTH MACEDONIA,SKOPJE,4.0,4.0,4,100.00%,0.0,0.0,4.0
Slovakia,POLAND,WARSAW,1.0,1.0,1,100.00%,0.0,0.0,1.0
Slovakia,ROMANIA,BUCHAREST,63.0,63.0,51,81.00%,0.0,0.0,63.0
Slovakia,RUSSIAN FEDERATION,MOSCOW,,,"6,664",91.30%,30.0,,
Slovakia,RUSSIAN FEDERATION,ST. PETERSBURG,,,"2,034",94.40%,27.0,,
Slovakia,SERBIA,BELGRADE,59.0,46.0,35,76.10%,13.0,0.22033898305084745,59.0
Slovakia,SOUTH AFRICA,PRETORIA,327.0,323.0,68,21.10%,4.0,0.012232415902140673,327.0
Slovakia,SOUTH KOREA,SEOUL,21.0,20.0,4,20.00%,1.0,0.047619047619047616,21.0
Slovakia,TAIWAN,TAIPEI,5.0,5.0,2,40.00%,0.0,0.0,5.0
Slovakia,THAILAND,BANGKOK,239.0,239.0,40,16.70%,0.0,0.0,239.0
Slovakia,TURKEY,ANKARA,334.0,303.0,195,64.40%,31.0,0.09281437125748503,334.0
Slovakia,TURKEY,ISTANBUL,,,633,59.70%,54.0,,
Slovakia,UKRAINE,KYIV,573.0,569.0,382,67.10%,4.0,0.006980802792321117,573.0
Slovakia,UKRAINE,UZHHOROD,,,"1,040",92.80%,24.0,,
Slovakia,UNITED KINGDOM,LONDON,377.0,362.0,246,68.00%,15.0,0.03978779840848806,377.0
Slovakia,USA,"NEW YORK, NY",42.0,42.0,27,64.30%,0.0,0.0,42.0
Slovakia,USA,"WASHINGTON, DC",51.0,51.0,43,84.30%,0.0,0.0,51.0
Slovakia,UZBEKISTAN,TASHKENT,289.0,264.0,35,13.30%,25.0,0.08650519031141868,289.0
Slovakia,VIETNAM,HANOI,260.0,242.0,22,9.10%,18.0,0.06923076923076923,260.0
Slovenia,ALBANIA,TIRANA,12.0,11.0,10,90.90%,1.0,0.08333333333333333,12.0
Slovenia,ARGENTINA,BUENOS AIRES,3.0,0.0,0,0,3.0,1.0,3.0
Slovenia,AUSTRALIA,CANBERRA,34.0,34.0,30,88.20%,0.0,0.0,34.0
Slovenia,BOSNIA AND HERZEGOVINA,BANJA LUKA,7.0,6.0,6,100.00%,1.0,0.14285714285714285,7.0
Slovenia,BOSNIA AND HERZEGOVINA,SARAJEVO,54.0,46.0,46,100.00%,8.0,0.14814814814814814,54.0
Slovenia,BULGARIA,SOFIA,6.0,6.0,6,100.00%,0.0,0.0,6.0
Slovenia,CANADA,OTTAWA,15.0,13.0,13,100.00%,2.0,0.13333333333333333,15.0
Slovenia,CHINA,BEIJING,,,"2,536",69.80%,244.0,,
Slovenia,CROATIA,ZAGREB,273.0,268.0,257,95.90%,5.0,0.018315018315018316,273.0
Slovenia,EGYPT,CAIRO,537.0,411.0,411,100.00%,126.0,0.2346368715083799,537.0
Slovenia,FRANCE,PARIS,0.0,0.0,0,0,0.0,,0.0
Slovenia,INDIA,NEW DELHI,,,"2,056",97.10%,498.0,,
Slovenia,IRAN,TEHERAN,280.0,197.0,92,46.70%,83.0,0.29642857142857143,280.0
Slovenia,ISRAEL,TEL AVIV,76.0,74.0,73,98.60%,2.0,0.02631578947368421,76.0
Slovenia,JAPAN,TOKYO,43.0,41.0,23,56.10%,2.0,0.046511627906976744,43.0
Slovenia,KOSOVO,PRISTINA,,50.0,43,86.00%,,,
Slovenia,MONTENEGRO,PODGORICA,574.0,564.0,557,98.80%,10.0,0.017421602787456445,574.0
Slovenia,NORTH MACEDONIA,SKOPJE,30.0,29.0,29,100.00%,1.0,0.03333333333333333,30.0
Slovenia,RUSSIAN FEDERATION,MOSCOW,,,"10,187",96.70%,152.0,,
Slovenia,SERBIA,BELGRADE,626.0,602.0,561,93.20%,24.0,0.038338658146964855,626.0
Slovenia,TURKEY,ANKARA,,906.0,846,93.40%,189.0,0.1726027397260274,1095.0
Slovenia,UKRAINE,KYIV,248.0,240.0,235,97.90%,8.0,0.03225806451612903,248.0
Slovenia,UNITED KINGDOM,LONDON,231.0,230.0,215,93.50%,1.0,0.004329004329004329,231.0
Slovenia,USA,"CLEVELAND, OH",55.0,55.0,53,96.40%,0.0,0.0,55.0
Slovenia,USA,"WASHINGTON, DC",101.0,100.0,100,100.00%,1.0,0.009900990099009901,101.0
Spain,AFGHANISTAN,KABUL,10.0,4.0,3,75.00%,4.0,0.5,8.0
Spain,ALBANIA,TIRANA,96.0,83.0,11,13.30%,9.0,0.09782608695652174,92.0
Spain,ALGERIA,ALGIERS,,,"16,809",41.60%,,,
Spain,ALGERIA,ORAN,,,"13,314",48.20%,,,
Spain,ANDORRA,ANDORRA LA VELLA,138.0,136.0,111,81.60%,0.0,0.0,136.0
Spain,ANGOLA,LUANDA,,,209,10.10%,,,
Spain,ARGENTINA,BAHIA BLANCA,9.0,9.0,0,0,0.0,0.0,9.0
Spain,ARGENTINA,BUENOS AIRES,540.0,465.0,19,4.10%,46.0,0.09001956947162426,511.0
Spain,ARGENTINA,CORDOBA,35.0,35.0,0,0,0.0,0.0,35.0
Spain,ARGENTINA,MENDOZA,13.0,10.0,0,0,0.0,0.0,10.0
Spain,ARGENTINA,ROSARIO (Santa Fé),18.0,18.0,0,0,0.0,0.0,18.0
Spain,AUSTRALIA,CANBERRA,56.0,60.0,1,1.70%,0.0,0.0,60.0
Spain,AUSTRALIA,MELBOURNE,836.0,899.0,3,0.30%,9.0,0.009911894273127754,908.0
Spain,AUSTRALIA,SYDNEY,493.0,491.0,0,0,0.0,0.0,491.0
Spain,AUSTRIA,VIENNA,2.0,1.0,0,0,0.0,0.0,1.0
Spain,BANGLADESH,DHAKA,,,118,8.70%,737.0,,
Spain,BELGIUM,BRUSSELS,16.0,16.0,0,0,0.0,0.0,16.0
Spain,BOLIVIA,LA PAZ,,,626,7.50%,,,
Spain,BOLIVIA,SANTA CRUZ DE LA SIERRA,,,277,5.30%,,,
Spain,BOSNIA AND HERZEGOVINA,SARAJEVO,24.0,24.0,3,12.50%,0.0,0.0,24.0
Spain,BRAZIL,BRASILIA,48.0,42.0,2,4.80%,0.0,0.0,42.0
Spain,BRAZIL,PORTO ALEGRE,19.0,16.0,1,6.30%,2.0,0.1111111111111111,18.0
Spain,BRAZIL,RIO DE JANEIRO,89.0,78.0,23,29.50%,4.0,0.04878048780487805,82.0
Spain,BRAZIL,SALVADOR DE BAHIA,25.0,18.0,11,61.10%,4.0,0.18181818181818182,22.0
Spain,BRAZIL,SAO PAULO,323.0,270.0,43,15.90%,50.0,0.15625,320.0
Spain,BULGARIA,SOFIA,298.0,283.0,21,7.40%,9.0,0.030821917808219176,292.0
Spain,CAMEROON,YAONDE,,847.0,44,5.20%,848.0,0.5002949852507375,1695.0
Spain,CANADA,MONTREAL,520.0,491.0,16,3.30%,9.0,0.018,500.0
Spain,CANADA,OTTAWA,233.0,225.0,8,3.60%,4.0,0.017467248908296942,229.0
Spain,CANADA,TORONTO,,,26,2.20%,0.0,,
Spain,CAPE VERDE,CIDADE DA PRAIA,,679.0,173,25.50%,358.0,0.3452266152362584,1037.0
Spain,CHILE,SANTIAGO DE CHILE,527.0,404.0,22,5.40%,100.0,0.1984126984126984,504.0
Spain,CHINA,BEIJING,,,"2,331",2.60%,,,
Spain,CHINA,GUANGZHOU (CANTON),,,977,2.10%,,,
Spain,CHINA,SHANGHAI,,,"4,679",4.70%,,,
Spain,COLOMBIA,BOGOTA,321.0,318.0,190,59.70%,2.0,0.00625,320.0
Spain,CONGO (DEMOCRATIC REPUBLIC),KINSHASA,,906.0,89,9.80%,,,
Spain,COSTA RICA,SAN JOSE,102.0,95.0,21,22.10%,2.0,0.020618556701030927,97.0
Spain,COTE D'IVOIRE,ABIDJAN ,,,237,16.20%,553.0,,
Spain,CROATIA,ZAGREB,25.0,25.0,8,32.00%,0.0,0.0,25.0
Spain,CUBA,HAVANA,,,819,5.60%,,,
Spain,CYPRUS,NICOSIA,268.0,247.0,47,19.00%,17.0,0.06439393939393939,264.0
Spain,CZECH REPUBLIC,PRAGUE,1.0,1.0,1,100.00%,0.0,0.0,1.0
Spain,DOMINICAN REPUBLIC,SANTO DOMINGO,,,"6,123",29.10%,,,
Spain,ECUADOR,GUAYAQUIL,,,"5,051",27.00%,,,
Spain,ECUADOR,QUITO,,,"4,244",19.10%,,,
Spain,EGYPT,ALEXANDRIA,,,303,10.80%,920.0,,
Spain,EGYPT,CAIRO,,,276,3.20%,,,
Spain,EL SALVADOR,SAN SALVADOR,69.0,70.0,17,24.30%,0.0,0.0,70.0
Spain,EQUATORIAL GUINEA,BATA,,,406,14.50%,753.0,,
Spain,EQUATORIAL GUINEA,MALABO,,,"1,236",24.30%,,,
Spain,ESTONIA,TALLINN,1.0,1.0,0,0,0.0,0.0,1.0
Spain,ETHIOPIA,ADDIS ABEBA,967.0,727.0,57,7.80%,199.0,0.21490280777537796,926.0
Spain,FINLAND,HELSINKI,6.0,5.0,0,0,0.0,0.0,5.0
Spain,FRANCE,BORDEAUX,1.0,0.0,0,0,0.0,,0.0
Spain,FRANCE,LYON,0.0,1.0,0,0,0.0,0.0,1.0
Spain,FRANCE,MARSEILLE,1.0,0.0,0,0,0.0,,0.0
Spain,FRANCE,PARIS,243.0,234.0,142,60.70%,0.0,0.0,234.0
Spain,GABON,LIBREVILLE,686.0,452.0,12,2.70%,229.0,0.33627019089574156,681.0
Spain,GERMANY,BERLIN,3.0,3.0,0,0,0.0,0.0,3.0
Spain,GERMANY,DUSSELDORF,9.0,8.0,0,0,0.0,0.0,8.0
Spain,GERMANY,FRANKFURT/MAIN,4.0,4.0,0,0,0.0,0.0,4.0
Spain,GERMANY,HAMBURG,3.0,3.0,0,0,0.0,0.0,3.0
Spain,GERMANY,MUNICH,2.0,2.0,0,0,0.0,0.0,2.0
Spain,GHANA,ACCRA,,,261,16.20%,,,
Spain,GREECE,ATHENS,12.0,11.0,0,0,0.0,0.0,11.0
Spain,GUATEMALA,GUATEMALA CITY,140.0,134.0,10,7.50%,0.0,0.0,134.0
Spain,GUINEA,CONAKRY,545.0,225.0,1,0.40%,286.0,0.5596868884540117,511.0
Spain,GUINEA-BISSAU,BISSAU,,887.0,97,10.90%,407.0,0.31452859350850076,1294.0
Spain,HAITI,PORT AU PRINCE,,790.0,176,22.30%,321.0,0.2889288928892889,1111.0
Spain,HONDURAS,TEGUCIGALPA,29.0,27.0,3,11.10%,0.0,0.0,27.0
Spain,HONG KONG S.A.R.,HONG KONG,,,280,21.60%,15.0,,
Spain,HUNGARY,BUDAPEST,2.0,1.0,0,0,0.0,0.0,1.0
Spain,INDIA,MUMBAI,,,409,1.10%,,,
Spain,INDIA,NEW DELHI,,,812,3.60%,,,
Spain,INDONESIA,JAKARTA,,,175,1.10%,416.0,,
Spain,IRAN,TEHERAN,,,828,5.70%,,,
Spain,IRAQ,BAGHDAD,,,476,40.20%,58.0,,
Spain,IRELAND,DUBLIN,,,282,10.80%,23.0,,
Spain,ISRAEL,JERUSALEM,,,568,14.50%,787.0,,
Spain,ISRAEL,TEL AVIV,564.0,543.0,74,13.60%,9.0,0.016304347826086956,552.0
Spain,ITALY,MILAN,9.0,8.0,0,0,0.0,0.0,8.0
Spain,ITALY,ROME,11.0,11.0,0,0,0.0,0.0,11.0
Spain,JAMAICA,KINGSTON,,,470,16.50%,46.0,,
Spain,JAPAN,TOKYO,,,9,0.60%,65.0,,
Spain,JORDAN,AMMAN,,,637,10.50%,,,
Spain,KAZAKHSTAN,ASTANA,,,954,7.40%,201.0,,
Spain,KENYA,NAIROBI,,,124,3.50%,370.0,,
Spain,KUWAIT,KUWAIT,,,"18,247",82.30%,,,
Spain,LEBANON,BEIRUT,,,"1,351",9.20%,,,
Spain,MALAYSIA,KUALA LUMPUR,632.0,604.0,25,4.10%,5.0,0.008210180623973728,609.0
Spain,MALI,BAMAKO,,,341,33.60%,396.0,,
Spain,MALTA,VALETTA,5.0,5.0,1,20.00%,0.0,0.0,5.0
Spain,MAURITANIA,NOUAKCHOTT,,,"2,993",43.40%,,,
Spain,MEXICO,GUADALAJARA,142.0,145.0,3,2.10%,0.0,0.0,145.0
Spain,MEXICO,MEXICO CITY,332.0,285.0,16,5.60%,35.0,0.109375,320.0
Spain,MEXICO,MONTERREY,98.0,80.0,2,2.50%,9.0,0.10112359550561797,89.0
Spain,MOROCCO,AGADIR,,,"3,239",40.60%,,,
Spain,MOROCCO,CASABLANCA,,,"18,150",32.60%,,,
Spain,MOROCCO,NADOR,,,"3,912",29.20%,,,
Spain,MOROCCO,RABAT,,,"5,898",36.00%,,,
Spain,MOROCCO,TANGER,,,"26,526",51.10%,,,
Spain,MOROCCO,TETOUAN,,,"4,261",35.80%,,,
Spain,MOZAMBIQUE,MAPUTO,,,75,7.20%,54.0,,
Spain,NAMIBIA,WINDHOEK,,,176,13.10%,40.0,,
Spain,NETHERLANDS,AMSTERDAM,4.0,4.0,0,0,0.0,0.0,4.0
Spain,NEW ZEALAND,WELLINGTON,198.0,233.0,11,4.70%,3.0,0.012711864406779662,236.0
Spain,NICARAGUA,MANAGUA,28.0,23.0,6,26.10%,0.0,0.0,23.0
Spain,NIGER,NIAMEY,816.0,664.0,222,33.40%,131.0,0.16477987421383647,795.0
Spain,NIGERIA,ABUJA,120.0,107.0,7,6.50%,0.0,0.0,107.0
Spain,NIGERIA,LAGOS,,,92,3.30%,,,
Spain,NORTH MACEDONIA,SKOPJE,36.0,22.0,0,0,8.0,0.26666666666666666,30.0
Spain,NORWAY,OSLO,7.0,7.0,0,0,0.0,0.0,7.0
Spain,OMAN,MUSCAT,,,"2,101",26.70%,278.0,,
Spain,PAKISTAN,ISLAMABAD,,,758,13.70%,,,
Spain,PANAMA,PANAMA CITY,624.0,556.0,114,20.50%,17.0,0.029668411867364748,573.0
Spain,PARAGUAY,ASUNCION,42.0,38.0,5,13.20%,6.0,0.13636363636363635,44.0
Spain,PERU,LIMA,272.0,248.0,95,38.30%,1.0,0.004016064257028112,249.0
Spain,PHILIPPINES,MANILA,,,"2,787",15.60%,,,
Spain,POLAND,WARSAW,10.0,8.0,0,0,2.0,0.2,10.0
Spain,PORTUGAL,LISBON,8.0,8.0,0,0,0.0,0.0,8.0
Spain,QATAR,DOHA,,,"2,894",43.40%,340.0,,
Spain,ROMANIA,BUCHAREST,384.0,353.0,53,15.00%,23.0,0.061170212765957445,376.0
Spain,RUSSIAN FEDERATION,MOSCOW,,,"4,38,670",91.90%,,,
Spain,RUSSIAN FEDERATION,ST. PETERSBURG,,,"11,959",60.40%,64.0,,
Spain,SAUDI ARABIA,RIYADH,,,"29,404",81.60%,966.0,,
Spain,SENEGAL,DAKAR,,,357,8.40%,,,
Spain,SERBIA,BELGRADE,268.0,250.0,5,2.00%,11.0,0.0421455938697318,261.0
